"date","GSPC.Adjusted","DGS6MO","DGS5","DGS10","GDP_Daily","Inflation_Daily","FedFunds_Daily","Unemployment_Daily"
2004-01-29,1134.10998535156,1.02,3.22,4.22,11923.447,186.3,1,5.7
2004-01-30,1131.13000488281,1.01,3.17,4.16,11923.447,186.3,1,5.7
2004-02-02,1135.26000976562,1.03,3.18,4.18,11923.447,186.7,1.01,5.6
2004-02-03,1136.03002929688,1.02,3.12,4.13,11923.447,186.7,1.01,5.6
2004-02-04,1126.52001953125,1.01,3.15,4.15,11923.447,186.7,1.01,5.6
2004-02-05,1128.58996582031,1.02,3.21,4.2,11923.447,186.7,1.01,5.6
2004-02-06,1142.76000976562,1.01,3.12,4.12,11923.447,186.7,1.01,5.6
2004-02-09,1139.81005859375,1.02,3.08,4.09,11923.447,186.7,1.01,5.6
2004-02-10,1145.5400390625,1.02,3.13,4.13,11923.447,186.7,1.01,5.6
2004-02-11,1157.76000976562,1,3.03,4.05,11923.447,186.7,1.01,5.6
2004-02-12,1152.10998535156,1,3.07,4.1,11923.447,186.7,1.01,5.6
2004-02-13,1145.81005859375,0.98,3.01,4.05,11923.447,186.7,1.01,5.6
2004-02-17,1156.98999023438,1,3.02,4.05,11923.447,186.7,1.01,5.6
2004-02-18,1151.81994628906,1,3.03,4.05,11923.447,186.7,1.01,5.6
2004-02-19,1147.06005859375,1,3.02,4.05,11923.447,186.7,1.01,5.6
2004-02-20,1144.10998535156,1.01,3.08,4.1,11923.447,186.7,1.01,5.6
2004-02-23,1140.98999023438,1.02,3.03,4.05,11923.447,186.7,1.01,5.6
2004-02-24,1139.08996582031,1.02,3.01,4.04,11923.447,186.7,1.01,5.6
2004-02-25,1143.67004394531,1.02,2.98,4.02,11923.447,186.7,1.01,5.6
2004-02-26,1144.91003417969,1.02,3.01,4.05,11923.447,186.7,1.01,5.6
2004-02-27,1144.93994140625,1.01,3.01,3.99,11923.447,186.7,1.01,5.6
2004-03-01,1155.96997070312,1.02,2.98,4,11923.447,187.1,1,5.8
2004-03-02,1149.09997558594,1.03,3.04,4.05,11923.447,187.1,1,5.8
2004-03-03,1151.03002929688,1.02,3.06,4.07,11923.447,187.1,1,5.8
2004-03-04,1154.86999511719,1.02,3.02,4.04,11923.447,187.1,1,5.8
2004-03-05,1156.85998535156,0.99,2.81,3.85,11923.447,187.1,1,5.8
2004-03-08,1147.19995117188,1.01,2.74,3.78,11923.447,187.1,1,5.8
2004-03-09,1140.57995605469,1,2.68,3.73,11923.447,187.1,1,5.8
2004-03-10,1123.89001464844,1,2.71,3.74,11923.447,187.1,1,5.8
2004-03-11,1106.78002929688,1,2.72,3.74,11923.447,187.1,1,5.8
2004-03-12,1120.56994628906,1.01,2.73,3.78,11923.447,187.1,1,5.8
2004-03-15,1104.48999023438,1.02,2.74,3.78,11923.447,187.1,1,5.8
2004-03-16,1110.69995117188,1.01,2.65,3.7,11923.447,187.1,1,5.8
2004-03-17,1123.75,1.01,2.66,3.71,11923.447,187.1,1,5.8
2004-03-18,1122.31994628906,1,2.72,3.76,11923.447,187.1,1,5.8
2004-03-19,1109.78002929688,1.01,2.75,3.8,11923.447,187.1,1,5.8
2004-03-22,1095.40002441406,1.02,2.69,3.74,11923.447,187.1,1,5.8
2004-03-23,1093.94995117188,1.01,2.69,3.73,11923.447,187.1,1,5.8
2004-03-24,1091.32995605469,1,2.68,3.73,11923.447,187.1,1,5.8
2004-03-25,1109.18994140625,0.99,2.7,3.75,11923.447,187.1,1,5.8
2004-03-26,1108.06005859375,1,2.81,3.85,11923.447,187.1,1,5.8
2004-03-29,1122.46997070312,1.02,2.86,3.91,11923.447,187.1,1,5.8
2004-03-30,1127,1.01,2.86,3.91,11923.447,187.1,1,5.8
2004-03-31,1126.2099609375,1.01,2.8,3.86,11923.447,187.1,1,5.8
2004-04-01,1132.17004394531,1.02,2.87,3.91,12112.815,187.4,1,5.6
2004-04-02,1141.81005859375,1.03,3.15,4.15,12112.815,187.4,1,5.6
2004-04-05,1150.56994628906,1.06,3.24,4.24,12112.815,187.4,1,5.6
2004-04-06,1148.16003417969,1.04,3.19,4.19,12112.815,187.4,1,5.6
2004-04-07,1140.53002929688,1.04,3.19,4.19,12112.815,187.4,1,5.6
2004-04-08,1139.31994628906,1.04,3.22,4.21,12112.815,187.4,1,5.6
2004-04-12,1145.19995117188,1.06,3.26,4.25,12112.815,187.4,1,5.6
2004-04-13,1129.43994140625,1.08,3.37,4.35,12112.815,187.4,1,5.6
2004-04-14,1128.17004394531,1.13,3.44,4.4,12112.815,187.4,1,5.6
2004-04-15,1128.83996582031,1.12,3.45,4.42,12112.815,187.4,1,5.6
2004-04-16,1134.60998535156,1.08,3.39,4.37,12112.815,187.4,1,5.6
2004-04-19,1135.81994628906,1.11,3.42,4.39,12112.815,187.4,1,5.6
2004-04-20,1118.15002441406,1.13,3.45,4.43,12112.815,187.4,1,5.6
2004-04-21,1124.08996582031,1.17,3.52,4.45,12112.815,187.4,1,5.6
2004-04-22,1139.93005371094,1.14,3.46,4.4,12112.815,187.4,1,5.6
2004-04-23,1140.59997558594,1.2,3.58,4.48,12112.815,187.4,1,5.6
2004-04-26,1135.53002929688,1.19,3.57,4.46,12112.815,187.4,1,5.6
2004-04-27,1138.10998535156,1.17,3.52,4.43,12112.815,187.4,1,5.6
2004-04-28,1122.41003417969,1.16,3.6,4.5,12112.815,187.4,1,5.6
2004-04-29,1113.89001464844,1.15,3.66,4.55,12112.815,187.4,1,5.6
2004-04-30,1107.30004882812,1.17,3.63,4.53,12112.815,187.4,1,5.6
2004-05-03,1117.48999023438,1.21,3.63,4.53,12112.815,188.2,1,5.6
2004-05-04,1119.55004882812,1.19,3.66,4.56,12112.815,188.2,1,5.6
2004-05-05,1121.53002929688,1.17,3.71,4.61,12112.815,188.2,1,5.6
2004-05-06,1113.98999023438,1.21,3.72,4.63,12112.815,188.2,1,5.6
2004-05-07,1098.69995117188,1.35,3.96,4.79,12112.815,188.2,1,5.6
2004-05-10,1087.11999511719,1.36,3.95,4.81,12112.815,188.2,1,5.6
2004-05-11,1095.44995117188,1.35,3.94,4.79,12112.815,188.2,1,5.6
2004-05-12,1097.28002929688,1.33,3.96,4.83,12112.815,188.2,1,5.6
2004-05-13,1096.43994140625,1.34,4.01,4.85,12112.815,188.2,1,5.6
2004-05-14,1095.69995117188,1.34,3.92,4.79,12112.815,188.2,1,5.6
2004-05-17,1084.09997558594,1.35,3.83,4.7,12112.815,188.2,1,5.6
2004-05-18,1091.48999023438,1.37,3.87,4.74,12112.815,188.2,1,5.6
2004-05-19,1088.68005371094,1.38,3.93,4.79,12112.815,188.2,1,5.6
2004-05-20,1089.18994140625,1.36,3.86,4.72,12112.815,188.2,1,5.6
2004-05-21,1093.56005859375,1.39,3.91,4.76,12112.815,188.2,1,5.6
2004-05-24,1095.41003417969,1.41,3.9,4.75,12112.815,188.2,1,5.6
2004-05-25,1113.05004882812,1.41,3.89,4.73,12112.815,188.2,1,5.6
2004-05-26,1114.93994140625,1.39,3.81,4.67,12112.815,188.2,1,5.6
2004-05-27,1121.28002929688,1.37,3.74,4.6,12112.815,188.2,1,5.6
2004-05-28,1120.68005371094,1.39,3.81,4.66,12112.815,188.2,1,5.6
2004-06-01,1121.19995117188,1.44,3.86,4.71,12112.815,188.9,1.03,5.6
2004-06-02,1124.98999023438,1.45,3.91,4.74,12112.815,188.9,1.03,5.6
2004-06-03,1116.64001464844,1.45,3.89,4.71,12112.815,188.9,1.03,5.6
2004-06-04,1122.5,1.51,3.97,4.78,12112.815,188.9,1.03,5.6
2004-06-07,1140.42004394531,1.54,3.95,4.78,12112.815,188.9,1.03,5.6
2004-06-08,1142.18005371094,1.56,3.96,4.78,12112.815,188.9,1.03,5.6
2004-06-09,1131.32995605469,1.61,4.01,4.82,12112.815,188.9,1.03,5.6
2004-06-10,1136.46997070312,1.65,4,4.81,12112.815,188.9,1.03,5.6
2004-06-14,1125.2900390625,1.77,4.1,4.89,12112.815,188.9,1.03,5.6
2004-06-15,1132.01000976562,1.68,3.9,4.69,12112.815,188.9,1.03,5.6
2004-06-16,1133.56005859375,1.69,3.96,4.74,12112.815,188.9,1.03,5.6
2004-06-17,1132.05004882812,1.66,3.93,4.71,12112.815,188.9,1.03,5.6
2004-06-18,1135.02001953125,1.68,3.94,4.72,12112.815,188.9,1.03,5.6
2004-06-21,1130.30004882812,1.7,3.91,4.7,12112.815,188.9,1.03,5.6
2004-06-22,1134.41003417969,1.69,3.92,4.72,12112.815,188.9,1.03,5.6
2004-06-23,1144.06005859375,1.69,3.9,4.71,12112.815,188.9,1.03,5.6
2004-06-24,1140.65002441406,1.68,3.85,4.66,12112.815,188.9,1.03,5.6
2004-06-25,1134.43005371094,1.69,3.85,4.66,12112.815,188.9,1.03,5.6
2004-06-28,1133.34997558594,1.77,3.97,4.76,12112.815,188.9,1.03,5.6
2004-06-29,1136.19995117188,1.75,3.92,4.7,12112.815,188.9,1.03,5.6
2004-06-30,1140.83996582031,1.68,3.81,4.62,12112.815,188.9,1.03,5.6
2004-07-01,1128.93994140625,1.64,3.74,4.57,12305.307,189.1,1.26,5.5
2004-07-02,1125.38000488281,1.61,3.62,4.48,12305.307,189.1,1.26,5.5
2004-07-06,1116.2099609375,1.68,3.65,4.49,12305.307,189.1,1.26,5.5
2004-07-07,1118.32995605469,1.64,3.67,4.5,12305.307,189.1,1.26,5.5
2004-07-08,1109.10998535156,1.63,3.65,4.49,12305.307,189.1,1.26,5.5
2004-07-09,1112.81005859375,1.63,3.64,4.49,12305.307,189.1,1.26,5.5
2004-07-12,1114.34997558594,1.67,3.62,4.46,12305.307,189.1,1.26,5.5
2004-07-13,1115.14001464844,1.69,3.66,4.5,12305.307,189.1,1.26,5.5
2004-07-14,1111.46997070312,1.69,3.68,4.5,12305.307,189.1,1.26,5.5
2004-07-15,1106.68994140625,1.68,3.69,4.5,12305.307,189.1,1.26,5.5
2004-07-16,1101.39001464844,1.66,3.56,4.38,12305.307,189.1,1.26,5.5
2004-07-19,1100.90002441406,1.68,3.57,4.38,12305.307,189.1,1.26,5.5
2004-07-20,1108.67004394531,1.7,3.68,4.47,12305.307,189.1,1.26,5.5
2004-07-21,1093.88000488281,1.71,3.72,4.5,12305.307,189.1,1.26,5.5
2004-07-22,1096.83996582031,1.71,3.71,4.48,12305.307,189.1,1.26,5.5
2004-07-23,1086.19995117188,1.71,3.69,4.45,12305.307,189.1,1.26,5.5
2004-07-26,1084.06994628906,1.78,3.73,4.49,12305.307,189.1,1.26,5.5
2004-07-27,1094.82995605469,1.79,3.85,4.62,12305.307,189.1,1.26,5.5
2004-07-28,1095.42004394531,1.78,3.82,4.61,12305.307,189.1,1.26,5.5
2004-07-29,1100.43005371094,1.77,3.8,4.6,12305.307,189.1,1.26,5.5
2004-07-30,1101.71997070312,1.77,3.71,4.5,12305.307,189.1,1.26,5.5
2004-08-02,1106.61999511719,1.78,3.68,4.48,12305.307,189.2,1.43,5.4
2004-08-03,1099.68994140625,1.77,3.67,4.45,12305.307,189.2,1.43,5.4
2004-08-04,1098.63000488281,1.76,3.66,4.45,12305.307,189.2,1.43,5.4
2004-08-05,1080.69995117188,1.75,3.64,4.43,12305.307,189.2,1.43,5.4
2004-08-06,1063.96997070312,1.67,3.4,4.24,12305.307,189.2,1.43,5.4
2004-08-09,1065.21997070312,1.73,3.45,4.28,12305.307,189.2,1.43,5.4
2004-08-10,1079.0400390625,1.75,3.52,4.32,12305.307,189.2,1.43,5.4
2004-08-11,1075.7900390625,1.73,3.51,4.3,12305.307,189.2,1.43,5.4
2004-08-12,1063.22998046875,1.73,3.47,4.27,12305.307,189.2,1.43,5.4
2004-08-13,1064.80004882812,1.72,3.42,4.22,12305.307,189.2,1.43,5.4
2004-08-16,1079.33996582031,1.77,3.45,4.26,12305.307,189.2,1.43,5.4
2004-08-17,1081.7099609375,1.75,3.39,4.21,12305.307,189.2,1.43,5.4
2004-08-18,1095.17004394531,1.74,3.41,4.23,12305.307,189.2,1.43,5.4
2004-08-19,1091.22998046875,1.73,3.39,4.22,12305.307,189.2,1.43,5.4
2004-08-20,1098.34997558594,1.74,3.42,4.24,12305.307,189.2,1.43,5.4
2004-08-23,1095.68005371094,1.8,3.46,4.28,12305.307,189.2,1.43,5.4
2004-08-24,1096.18994140625,1.8,3.46,4.28,12305.307,189.2,1.43,5.4
2004-08-25,1104.9599609375,1.79,3.46,4.26,12305.307,189.2,1.43,5.4
2004-08-26,1105.08996582031,1.79,3.42,4.22,12305.307,189.2,1.43,5.4
2004-08-27,1107.77001953125,1.8,3.43,4.23,12305.307,189.2,1.43,5.4
2004-08-30,1099.15002441406,1.83,3.4,4.19,12305.307,189.2,1.43,5.4
2004-08-31,1104.23999023438,1.79,3.33,4.13,12305.307,189.2,1.43,5.4
2004-09-01,1105.91003417969,1.79,3.32,4.13,12305.307,189.8,1.61,5.4
2004-09-02,1118.31005859375,1.8,3.4,4.2,12305.307,189.8,1.61,5.4
2004-09-03,1113.63000488281,1.87,3.52,4.3,12305.307,189.8,1.61,5.4
2004-09-07,1121.30004882812,1.91,3.48,4.26,12305.307,189.8,1.61,5.4
2004-09-08,1116.27001953125,1.88,3.4,4.18,12305.307,189.8,1.61,5.4
2004-09-09,1118.38000488281,1.88,3.41,4.22,12305.307,189.8,1.61,5.4
2004-09-10,1123.92004394531,1.87,3.4,4.19,12305.307,189.8,1.61,5.4
2004-09-13,1125.81994628906,1.89,3.38,4.16,12305.307,189.8,1.61,5.4
2004-09-14,1128.32995605469,1.88,3.35,4.15,12305.307,189.8,1.61,5.4
2004-09-15,1120.36999511719,1.88,3.39,4.18,12305.307,189.8,1.61,5.4
2004-09-16,1123.5,1.87,3.29,4.08,12305.307,189.8,1.61,5.4
2004-09-17,1128.55004882812,1.9,3.35,4.14,12305.307,189.8,1.61,5.4
2004-09-20,1122.19995117188,1.92,3.28,4.07,12305.307,189.8,1.61,5.4
2004-09-21,1129.30004882812,1.93,3.28,4.05,12305.307,189.8,1.61,5.4
2004-09-22,1113.56005859375,1.93,3.26,4,12305.307,189.8,1.61,5.4
2004-09-23,1108.35998535156,1.95,3.3,4.02,12305.307,189.8,1.61,5.4
2004-09-24,1110.10998535156,1.99,3.33,4.04,12305.307,189.8,1.61,5.4
2004-09-27,1103.52001953125,2,3.29,4.01,12305.307,189.8,1.61,5.4
2004-09-28,1110.06005859375,1.99,3.28,4.02,12305.307,189.8,1.61,5.4
2004-09-29,1114.80004882812,1.99,3.37,4.1,12305.307,189.8,1.61,5.4
2004-09-30,1114.57995605469,2,3.38,4.14,12305.307,189.8,1.61,5.4
2004-10-01,1131.5,2,3.44,4.21,12527.214,190.8,1.76,5.5
2004-10-04,1135.17004394531,2.04,3.44,4.19,12527.214,190.8,1.76,5.5
2004-10-05,1134.47998046875,2.03,3.44,4.18,12527.214,190.8,1.76,5.5
2004-10-06,1142.05004882812,2.04,3.51,4.23,12527.214,190.8,1.76,5.5
2004-10-07,1130.65002441406,2.03,3.53,4.26,12527.214,190.8,1.76,5.5
2004-10-08,1122.14001464844,2.01,3.39,4.15,12527.214,190.8,1.76,5.5
2004-10-12,1121.83996582031,2.02,3.35,4.12,12527.214,190.8,1.76,5.5
2004-10-13,1113.65002441406,2,3.32,4.09,12527.214,190.8,1.76,5.5
2004-10-14,1103.2900390625,1.99,3.26,4.03,12527.214,190.8,1.76,5.5
2004-10-15,1108.19995117188,2,3.31,4.07,12527.214,190.8,1.76,5.5
2004-10-18,1114.02001953125,2.05,3.31,4.07,12527.214,190.8,1.76,5.5
2004-10-19,1103.22998046875,2.05,3.32,4.07,12527.214,190.8,1.76,5.5
2004-10-20,1103.66003417969,2.04,3.26,4.01,12527.214,190.8,1.76,5.5
2004-10-21,1106.48999023438,2.06,3.29,4.01,12527.214,190.8,1.76,5.5
2004-10-22,1095.73999023438,2.07,3.26,4,12527.214,190.8,1.76,5.5
2004-10-25,1094.80004882812,2.1,3.25,3.99,12527.214,190.8,1.76,5.5
2004-10-26,1111.08996582031,2.1,3.26,4.01,12527.214,190.8,1.76,5.5
2004-10-27,1125.40002441406,2.13,3.37,4.11,12527.214,190.8,1.76,5.5
2004-10-28,1127.43994140625,2.14,3.34,4.09,12527.214,190.8,1.76,5.5
2004-10-29,1130.19995117188,2.13,3.3,4.05,12527.214,190.8,1.76,5.5
2004-11-01,1130.51000976562,2.2,3.36,4.11,12527.214,191.7,1.93,5.4
2004-11-02,1130.56005859375,2.19,3.34,4.1,12527.214,191.7,1.93,5.4
2004-11-03,1143.19995117188,2.18,3.35,4.09,12527.214,191.7,1.93,5.4
2004-11-04,1161.67004394531,2.19,3.37,4.1,12527.214,191.7,1.93,5.4
2004-11-05,1166.17004394531,2.27,3.51,4.21,12527.214,191.7,1.93,5.4
2004-11-08,1164.89001464844,2.3,3.51,4.22,12527.214,191.7,1.93,5.4
2004-11-09,1164.07995605469,2.29,3.53,4.22,12527.214,191.7,1.93,5.4
2004-11-10,1162.91003417969,2.29,3.56,4.25,12527.214,191.7,1.93,5.4
2004-11-12,1184.17004394531,2.31,3.53,4.2,12527.214,191.7,1.93,5.4
2004-11-15,1183.81005859375,2.34,3.53,4.2,12527.214,191.7,1.93,5.4
2004-11-16,1175.43005371094,2.36,3.56,4.21,12527.214,191.7,1.93,5.4
2004-11-17,1181.93994140625,2.33,3.47,4.14,12527.214,191.7,1.93,5.4
2004-11-18,1183.55004882812,2.34,3.48,4.12,12527.214,191.7,1.93,5.4
2004-11-19,1170.33996582031,2.36,3.57,4.2,12527.214,191.7,1.93,5.4
2004-11-22,1177.23999023438,2.43,3.56,4.18,12527.214,191.7,1.93,5.4
2004-11-23,1176.93994140625,2.41,3.58,4.19,12527.214,191.7,1.93,5.4
2004-11-24,1181.76000976562,2.4,3.61,4.2,12527.214,191.7,1.93,5.4
2004-11-26,1182.65002441406,2.4,3.64,4.24,12527.214,191.7,1.93,5.4
2004-11-29,1178.56994628906,2.46,3.72,4.34,12527.214,191.7,1.93,5.4
2004-11-30,1173.81994628906,2.44,3.72,4.36,12527.214,191.7,1.93,5.4
2004-12-01,1191.36999511719,2.4,3.72,4.38,12527.214,191.7,2.16,5.4
2004-12-02,1190.32995605469,2.41,3.75,4.4,12527.214,191.7,2.16,5.4
2004-12-03,1191.17004394531,2.39,3.61,4.27,12527.214,191.7,2.16,5.4
2004-12-06,1190.25,2.44,3.59,4.24,12527.214,191.7,2.16,5.4
2004-12-07,1177.06994628906,2.43,3.6,4.23,12527.214,191.7,2.16,5.4
2004-12-08,1182.81005859375,2.42,3.53,4.14,12527.214,191.7,2.16,5.4
2004-12-09,1189.23999023438,2.42,3.54,4.19,12527.214,191.7,2.16,5.4
2004-12-10,1188,2.44,3.52,4.16,12527.214,191.7,2.16,5.4
2004-12-13,1198.68005371094,2.5,3.54,4.16,12527.214,191.7,2.16,5.4
2004-12-14,1203.38000488281,2.48,3.53,4.14,12527.214,191.7,2.16,5.4
2004-12-15,1205.71997070312,2.47,3.48,4.09,12527.214,191.7,2.16,5.4
2004-12-16,1203.2099609375,2.47,3.58,4.19,12527.214,191.7,2.16,5.4
2004-12-17,1194.19995117188,2.48,3.59,4.21,12527.214,191.7,2.16,5.4
2004-12-20,1194.65002441406,2.54,3.59,4.21,12527.214,191.7,2.16,5.4
2004-12-21,1205.44995117188,2.54,3.57,4.18,12527.214,191.7,2.16,5.4
2004-12-22,1209.56994628906,2.53,3.57,4.21,12527.214,191.7,2.16,5.4
2004-12-23,1210.13000488281,2.54,3.58,4.23,12527.214,191.7,2.16,5.4
2004-12-27,1204.92004394531,2.63,3.65,4.3,12527.214,191.7,2.16,5.4
2004-12-28,1213.5400390625,2.62,3.66,4.31,12527.214,191.7,2.16,5.4
2004-12-29,1213.44995117188,2.6,3.69,4.33,12527.214,191.7,2.16,5.4
2004-12-30,1213.55004882812,2.59,3.64,4.27,12527.214,191.7,2.16,5.4
